DATA_ENTRADA,CUSTO_MEDIO,CUSTO_TOTAL,IDADE_MEDIA,DURACAO_MEDIA,OBITOS,INTERNACOES,index_no,City_long,City_lat,long,lat,name,city,UMIDADE,temperature,voc,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,PM2_5,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pressure,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,CLUSTER
2024-06-03,2444.195294117647,41551.32,41.88235294117647,2.823529411764706,1,17,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,44.12083333333333,79.93611111111112,74.03366666666666,14.894229166666666,15.799111111111111,13.989347222222223,20.411361111111116,21.456152777777778,19.366569444444444,22.9044375,24.17125,21.637625,,,,,,,,,,,1
2024-06-04,3381.758333333333,60871.65,59.0,4.333333333333333,1,18,187799.0,-50.16194400000001,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,60.74826147426982,70.4019471488178,74.31358831710709,4.652072322670375,5.120500695410293,4.183643949930459,6.088824756606398,6.628136300417245,5.54951321279555,6.548136300417246,7.103991655076494,5.992280945757998,,,,,,,,,,,1
2024-06-05,3545.559473684211,67365.63,48.0,4.2631578947368425,2,19,187799.0,-50.161944000000005,-25.094999999999988,-50.1587,-25.063800000000008,PontaGrossa-Residencial,Ponta Grossa,54.19308357348703,74.04610951008645,89.64769452449568,6.983097982708935,7.389942363112392,6.576253602305475,10.088451008645537,10.513184438040346,9.66371757925072,11.233213256484149,11.76384726224784,10.70257925072046,,,,,,,,,,,1
2024-06-06,3060.192962962963,82625.21,46.22222222222222,7.666666666666667,0,27,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,43.14722222222223,79.14305555555555,89.20127777777778,12.926055555555555,13.746,12.10611111111111,17.697069444444445,18.571166666666667,16.822972222222223,19.732194444444445,20.84318055555556,18.621208333333332,,,,,,,,,,,2
2024-06-07,2658.085789473684,50503.63,43.31578947368421,5.105263157894737,0,19,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,41.390277777777776,79.23055555555555,97.5004722222222,13.890215277777775,14.788111111111109,12.992319444444444,18.65030555555556,19.695805555555555,17.604805555555554,20.71440972222222,21.97340277777778,19.455416666666668,,,,,,,,,,,1
2024-06-08,1726.2583333333332,10357.55,52.5,4.166666666666667,0,6,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,42.984722222222224,78.59722222222223,70.52179166666667,14.079145833333332,15.037805555555554,13.120486111111113,18.244604166666665,19.362819444444447,17.12638888888889,19.68429861111111,20.939791666666665,18.42880555555556,,,,,,,,,,,1
2024-06-09,3566.3907692307694,46363.08,60.30769230769231,7.923076923076923,2,13,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,49.73611111111112,75.62361111111112,79.51181944444444,16.136131944444443,17.13761111111111,15.134652777777776,22.15532638888889,23.32945833333333,20.981194444444444,25.03289583333333,26.523222222222223,23.54256944444445,,,,,,,,,,,2
2024-06-10,2991.766666666667,44876.5,55.733333333333334,5.0,3,15,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,48.98333333333333,78.73611111111111,75.63319444444444,12.29975,13.234819444444444,11.364680555555555,16.419138888888888,17.45786111111111,15.380416666666669,18.39384722222222,19.546541666666663,17.241152777777778,,,,,,,,,,,1
2024-06-11,3819.4559999999997,38194.56,59.5,3.7,2,10,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,44.28194444444444,82.77916666666667,72.3513611111111,12.290270833333333,13.128638888888888,11.45190277777778,16.556583333333332,17.497875,15.615291666666668,18.548125,19.653069444444444,17.443180555555557,,,,,,,,,,,1
2024-06-12,4413.5461904761905,92684.47,51.04761904761905,6.285714285714286,2,21,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.063800000000004,PontaGrossa-Residencial,Ponta Grossa,48.05710306406685,77.74512534818942,76.47538997214485,12.742715877437329,13.598523676880223,11.886908077994429,17.55382311977716,18.47757660167131,16.630069637883008,19.262082172701952,20.313913649025068,18.21025069637883,,,,,,,,,,,2
2024-06-13,1455.7583333333332,17469.1,36.333333333333336,4.583333333333333,1,12,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,44.10138888888889,75.08194444444445,81.54419444444444,15.45632638888889,16.353166666666667,14.559486111111111,21.770791666666668,22.753486111111112,20.788097222222223,24.5765625,25.80243055555556,23.350694444444443,,,,,,,,,,,1
2024-06-14,3726.139411764706,63344.37,57.64705882352941,5.588235294117647,2,17,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,41.09583333333333,77.46527777777777,71.43584722222222,8.323138888888888,9.032152777777778,7.614125,11.074319444444445,11.857902777777776,10.29073611111111,12.477854166666669,13.300041666666663,11.655666666666663,,,,,,,,,,,2
2024-06-15,4649.657272727273,51146.23,67.63636363636364,7.7272727272727275,2,11,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,46.78055555555556,78.53472222222223,89.00354166666668,14.705333333333334,15.644652777777775,13.766013888888889,20.89564583333333,21.87356944444445,19.91772222222222,23.975465277777776,25.263777777777776,22.68715277777778,,,,,,,,,,,2
2024-06-16,1163.2016666666666,6979.21,58.666666666666664,2.6666666666666665,0,6,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,45.05277777777778,77.91388888888889,70.46679166666667,10.51257638888889,11.412347222222222,9.612805555555555,13.871756944444444,14.853611111111112,12.889902777777776,15.467236111111111,16.550555555555558,14.383916666666664,,,,,,,,,,,1
2024-06-17,3496.1247619047617,73418.62,64.42857142857143,6.0,2,21,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,44.86388888888889,80.44583333333334,75.52100139082059,14.240937499999998,15.194180555555556,13.287694444444444,19.91756944444444,20.938819444444444,18.896319444444444,22.812875,23.97023611111111,21.65551388888889,,,,,,,,,,,2
2024-06-18,4173.546818181818,91818.03,54.59090909090909,4.818181818181818,1,22,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,43.520833333333336,76.83888888888889,72.44490277777778,9.444493055555556,10.217680555555557,8.671305555555556,12.710576388888889,13.557680555555557,11.863472222222224,14.418208333333334,15.337458333333334,13.498958333333333,,,,,,,,,,,2
2024-06-19,2820.0815999999995,70502.04,46.04,4.12,0,25,187799.0,-50.16194400000001,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,42.990264255910986,76.82058414464534,87.80934631432545,8.889408901251738,9.659749652294854,8.119068150208625,12.528956884561891,13.327357440890124,11.73055632823366,14.792065368567451,15.714325452016688,13.869805285118218,,,,,,,,,,,1
2024-06-20,5341.973199999999,133549.33,52.08,4.0,1,25,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,41.65833333333333,81.89166666666667,74.62619444444445,15.475430555555556,16.464694444444444,14.486166666666668,20.83386111111111,21.900625,19.767097222222223,23.714694444444447,24.95225,22.47713888888889,,,,,,,,,,,2
2024-06-21,4478.539,44785.39,63.1,6.8,1,10,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,50.88472222222222,76.03611111111111,65.019375,15.2290625,16.200694444444444,14.257430555555556,20.423069444444444,21.589111111111112,19.25702777777778,22.131951388888886,23.419555555555554,20.844347222222225,,,,,,,,,,,2
2024-06-22,2213.111428571429,15491.78,62.0,4.285714285714286,1,7,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,51.61527777777778,73.83194444444445,77.4345,15.16142361111111,16.30869444444444,14.01415277777778,20.514375,21.75034722222222,19.278402777777774,22.91955555555556,24.30563888888889,21.533472222222223,,,,,,,,,,,1
2024-06-23,1200.396,12003.96,62.1,5.7,0,10,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,45.69166666666667,78.94027777777778,73.08254166666667,10.517347222222224,11.390333333333334,9.644361111111111,14.445395833333333,15.380944444444443,13.509847222222222,16.56075,17.54348611111111,15.578013888888886,,,,,,,,,,,1
2024-06-24,3923.59625,94166.31,59.458333333333336,5.958333333333333,3,24,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,49.37638888888889,78.1986111111111,70.95102777777778,5.856409722222222,6.494097222222222,5.218722222222223,7.681812500000001,8.384097222222222,6.979527777777778,8.821805555555557,9.57836111111111,8.06525,,,,,,,,,,,2
2024-06-25,5655.293636363636,62208.229999999996,60.18181818181818,4.363636363636363,1,11,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,70.24861111111112,66.6625,78.28761111111112,2.0985555555555555,2.400416666666666,1.7966944444444444,2.8218125,3.168541666666667,2.475083333333333,3.0902777777777777,3.4538333333333338,2.7267222222222225,,,,,,,,,,,1
2024-06-26,2831.9904761904763,59471.8,56.523809523809526,4.333333333333333,5,21,187799.0,-50.161944000000005,-25.094999999999995,-50.1587,-25.063800000000004,PontaGrossa-Residencial,Ponta Grossa,69.30704225352113,68.32816901408451,74.64953455571226,14.530683098591547,15.492014084507042,13.569352112676055,20.05128873239437,21.158830985915493,18.94374647887324,21.448218309859158,22.818788732394367,20.07764788732394,,,,,,,,,,,1
2024-06-27,2869.1375,45906.2,45.0625,4.4375,2,16,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.063800000000004,PontaGrossa-Residencial,Ponta Grossa,51.81241184767278,72.98589562764457,72.46179378531073,8.880458392101552,9.473427362482369,8.287489421720734,12.308441466854728,12.994456981664316,11.622425952045132,13.497369534555713,14.35836389280677,12.636375176304655,,,,,,,,,,,1
2024-06-28,1766.7275,28267.64,49.0625,4.8125,0,16,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,60.46111111111111,71.30416666666666,69.5476388888889,16.42811111111111,17.473055555555558,15.383166666666668,22.354347222222223,23.55648611111111,21.15220833333333,23.87111111111111,25.25408333333333,22.488138888888887,,,,,,,,,,,1
2024-06-29,2310.147777777778,20791.33,77.22222222222223,3.2222222222222223,0,9,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,50.297222222222224,72.18055555555556,86.75958333333334,14.644513888888888,15.541444444444444,13.747583333333331,20.17751388888889,21.154375,19.20065277777778,22.174166666666665,23.383986111111117,20.964347222222223,,,,,,,,,,,1
2024-06-30,2649.214375,42387.43,61.875,5.125,2,16,187799.0,-50.16194400000001,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,36.59666203059805,67.30041724617524,89.56472878998609,13.97152294853964,14.8278859527121,13.115159944367177,19.61835187760779,20.555243393602225,18.681460361613357,22.01968706536857,23.12030598052851,20.91906815020862,,,,,,,,,,,0
2024-07-01,2700.3953846153845,70210.28,49.61538461538461,5.038461538461538,1,26,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,43.269444444444446,69.49722222222222,69.4385,9.675659722222225,10.351847222222222,8.99947222222222,13.1098125,13.83309722222222,12.386527777777776,14.281444444444444,15.079805555555554,13.483083333333331,,,,,,,,,,,1
2024-07-02,2296.342608695652,52815.88,58.0,4.0,2,23,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,41.956944444444446,72.34861111111111,81.21377777777778,11.834409722222224,12.685472222222224,10.983347222222225,16.388666666666666,17.37009722222222,15.407236111111112,18.22627083333333,19.329444444444444,17.123097222222224,,,,,,,,,,,1
2024-07-03,4005.602352941176,68095.23999999999,60.88235294117647,5.0,3,17,187799.0,-50.16194400000001,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,42.1182197496523,75.85535465924896,83.74631432545202,15.458101529902642,16.590055632823365,14.32614742698192,20.654269819193328,21.941265646731573,19.367273991655075,22.55083449235049,23.916161335187763,21.185507649513216,912.8062660944208,,,,,,,,,,2
2024-07-04,2916.8139130434784,67086.72,49.34782608695652,6.130434782608695,2,23,187799.0,-50.16194400000001,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,38.26008344923505,77.05702364394993,73.48140472879,14.224262865090402,15.279833101529904,13.168692628650906,18.58632823365786,19.76452016689847,17.408136300417247,20.100709318497916,21.345438108484004,18.85598052851182,912.985438108484,,,,,,,,,,2
2024-07-05,1252.4836363636364,13777.32,61.54545454545455,4.636363636363637,1,11,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,36.40555555555556,77.92916666666666,92.59374130737136,19.243222222222222,20.406055555555557,18.080388888888887,26.15598611111111,27.43094444444444,24.881027777777778,28.624166666666667,30.066749999999995,27.18158333333333,914.2784166666668,,,,,,,,,,0
2024-07-06,2742.9900000000002,32915.880000000005,55.916666666666664,5.833333333333333,2,12,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,57.72083333333333,69.25555555555556,71.70015277777777,13.3784375,14.17201388888889,12.584861111111111,18.3554375,19.299027777777777,17.41184722222222,19.59574305555556,20.680097222222223,18.51138888888889,915.9109722222222,,,,,,,,,,1
2024-07-07,2235.386,11176.93,54.0,2.6,0,5,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,58.54444444444445,69.15277777777777,80.04970833333333,10.762069444444446,11.393097222222224,10.131041666666668,15.06209722222222,15.773916666666668,14.350277777777778,16.412409722222225,17.292180555555554,15.532638888888888,914.1699305555557,,,,,,,,,,1
2024-07-08,4828.912857142857,101407.17,55.80952380952381,6.619047619047619,2,21,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,66.68611111111112,63.52638888888889,74.48502777777777,1.902243055555556,2.128388888888889,1.676097222222222,2.522527777777778,2.7965694444444447,2.248486111111111,2.843993055555555,3.132958333333334,2.5550277777777777,913.9102083333336,,,,,,,,,,2
2024-07-09,3490.835,62835.03,56.05555555555556,4.0,1,18,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,66.0111111111111,61.99722222222222,76.02208333333333,2.411236111111111,2.6789027777777776,2.143569444444444,3.251215277777778,3.5651527777777776,2.937277777777778,3.6029097222222224,3.9530833333333337,3.25273611111111,913.1195138888888,,,,,,,,,,1
2024-07-10,2165.4075000000003,34646.520000000004,59.5625,4.6875,1,16,187799.0,-50.161944,-25.094999999999995,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,67.45277777777778,63.08055555555556,76.21223611111112,5.042493055555555,5.438055555555555,4.646930555555556,7.039,7.500930555555556,6.577069444444444,7.562166666666667,8.068763888888888,7.055569444444445,911.9191527777776,,,,,,,,,,1
